mmcif_id,chain_or_interface_id,metrics,value
8EBH_1,global,tm_score,0.98584
8ECP_1,poly:A||poly:B,DockQ,0.77
8ECP_1,global,tm_score,0.95472
8EDC_1,global,tm_score,0.74495
8EDC_1,poly:A,tm_score,0.74495
8EDI_1,poly:A||poly:B,DockQ,0.046
8EDI_1,global,tm_score,0.56215
8EDJ_1,global,tm_score,0.95684
8EE5_1,global,tm_score,0.75522
8EE9_1,global,tm_score,0.98565
8EEF_1,global,tm_score,0.99356
8EF9_1,global,tm_score,0.97378
8EFC_1,global,tm_score,0.969
8EFK_1,global,tm_score,0.9806
8EGW_1,global,tm_score,0.81237
8EGX_1,global,tm_score,0.89536
8EHE_1,global,tm_score,0.95892
8EHO_1,global,tm_score,0.95261
8EHZ_1,global,tm_score,0.9503
8EI0_1,global,tm_score,0.954
8EI2_1,global,tm_score,0.76025
8EI3_1,global,tm_score,0.94151
8EI4_1,poly:A||poly:B,DockQ,0.214
8EI4_1,global,tm_score,0.9613
8EI5_1,global,tm_score,0.95414
8EI6_1,global,tm_score,0.93684
8EI7_1,global,tm_score,0.92514
8EI8_1,global,tm_score,0.97226
8EI9_1,global,tm_score,0.85303
8EIA_1,poly:A||poly:C,DockQ,0.125
8EIA_1,poly:B||poly:C,DockQ,0.824
8EIA_1,global,tm_score,0.84295
8EIB_1,poly:B||poly:C,DockQ,0.812
8EIB_1,global,tm_score,0.95517
8EIR_1,poly:B||poly:D,DockQ,0.03
8EIR_1,global,tm_score,0.57808
8EJ6_1,global,tm_score,0.98505
8EJM_1,global,tm_score,0.98844
8EJO_1,global,tm_score,0.94722
8EJP_1,global,tm_score,0.95032
8EK8_1,global,tm_score,0.98548
8EKJ_1,global,tm_score,0.98402
8EKU_1,global,tm_score,0.98558
8EKV_1,global,tm_score,0.98287
8EKZ_1,global,tm_score,0.98232
8ELG_1,poly:A||poly:C,DockQ,0.963
8ELG_1,global,tm_score,0.99237
8ELH_1,poly:A||poly:C,DockQ,0.957
8ELH_1,global,tm_score,0.99181
8EM2_1,global,tm_score,0.97588
8EM9_1,global,tm_score,0.98546
8EML_1,global,tm_score,0.95589
8ENK_1,global,tm_score,0.84105
8ENT_1,global,tm_score,0.97001
8EO5_1,global,tm_score,0.9755
8EO5_1,poly:A,tm_score,0.9755
8EOV_1,global,tm_score,0.96938
8EOV_1,poly:A,tm_score,0.96938
8EOX_1,poly:B||poly:C,DockQ,0.761
8EOX_1,global,tm_score,0.98091
8EPA_1,global,tm_score,0.4136
8EQ5_1,global,tm_score,0.82537
8EQG_1,global,tm_score,0.98496
8EQI_1,global,tm_score,0.99305
8EQK_1,global,tm_score,0.98272
8ER5_1,poly:A||poly:B,DockQ,0.024
8ER5_1,global,tm_score,0.46223
8ERH_1,poly:A||poly:B,DockQ,0.08
8ERH_1,global,tm_score,0.49109
8ERW_1,poly:A||poly:B,DockQ,0.023
8ERW_1,global,tm_score,0.49376
8ES6_1,global,tm_score,0.99319
8ES6_1,poly:A,tm_score,0.99319
8ESA_1,poly:A||poly:C,DockQ,0.895
8ESA_1,global,tm_score,0.72008
8ET6_1,global,tm_score,0.83963
8ETT_1,global,tm_score,0.97876
8EV4_1,global,tm_score,0.97718
8EV4_1,poly:A,tm_score,0.97718
8EVK_1,global,tm_score,0.25024
8EW9_1,global,tm_score,0.91757
8EX9_1,global,tm_score,0.97216
8EXE_1,poly:A||poly:B,DockQ,0.035
8EXE_1,global,tm_score,0.66435
8EZR_1,global,tm_score,0.95317
8EZR_1,poly:A,tm_score,0.9668
8EZW_1,global,tm_score,0.96173
8EZW_1,poly:A,tm_score,0.96173
8F0L_1,global,tm_score,0.43186
8F15_1,global,tm_score,0.96286
8F2Q_1,poly:A||poly:C,DockQ,0.95
8F2Q_1,global,tm_score,0.99246
8F43_1,global,tm_score,0.96412
8F43_1,poly:A,tm_score,0.96412
8F5Q_1,poly:A||poly:B,DockQ,0.95
8F5Q_1,global,tm_score,0.99531
8F5V_1,global,tm_score,0.98317
8F60_1,poly:B||poly:C,DockQ,0.863
8F60_1,global,tm_score,0.98838
8F6D_1,poly:A||poly:B,DockQ,0.045
8F6D_1,global,tm_score,0.5506
8F71_1,poly:A||poly:B,DockQ,0.152
8F71_1,global,tm_score,0.68062
8F8N_1,global,tm_score,0.96897
8F8N_1,poly:A,tm_score,0.96897
8F8W_1,poly:B||poly:D,DockQ,0.009
8F8W_1,global,tm_score,0.61199
8F8Y_1,global,tm_score,0.82296
8F9X_1,poly:A||poly:B,DockQ,0.858
8F9X_1,global,tm_score,0.99054
8FAK_1,global,tm_score,0.93598
8FAZ_1,global,tm_score,0.98213
8FBC_1,global,tm_score,0.96436
8FBC_1,poly:A,tm_score,0.96436
8FBW_1,global,tm_score,0.78567
8FBY_1,poly:A||poly:B,DockQ,0.683
8FBY_1,global,tm_score,0.85898
8FDO_1,poly:B||poly:C,DockQ,0.806
8FDO_1,global,tm_score,0.98048
8FE6_1,poly:A||poly:B,DockQ,0.028
8FE6_1,global,tm_score,0.97673
8FE7_1,poly:A||poly:B,DockQ,0.031
8FE7_1,global,tm_score,0.97267
8FET_1,global,tm_score,0.94012
8FFT_1,poly:A||poly:B,DockQ,0.897
8FFT_1,global,tm_score,0.99086
8FFT_1,poly:A,tm_score,0.99487
8FFY_1,global,tm_score,0.9815
8FGX_1,poly:A||poly:C,DockQ,0.015
8FGX_1,poly:B||poly:C,DockQ,0.018
8FGX_1,global,tm_score,0.76018
8FHL_1,poly:A||poly:C,DockQ,0.895
8FHL_1,global,tm_score,0.96352
8FHU_1,poly:A||poly:C,DockQ,0.946
8FHU_1,global,tm_score,0.95625
8FIB_1,global,tm_score,0.98074
8FIB_1,poly:A,tm_score,0.98074
8FII_1,global,tm_score,0.97606
8FIK_1,global,tm_score,0.97585
8FIL_1,global,tm_score,0.96592
8FIT_1,poly:A||poly:B,DockQ,0.035
8FIT_1,global,tm_score,0.64142
8FIT_1,poly:A,tm_score,0.69057
8FJB_1,poly:A||poly:C,DockQ,0.893
8FJB_1,poly:C||poly:E,DockQ,0.132
8FJB_1,poly:C||poly:D,DockQ,0.155
8FJB_1,global,tm_score,0.70437
8FJD_1,poly:A||poly:B,DockQ,0.011
8FJD_1,global,tm_score,0.49813
8FJE_1,poly:A||poly:B,DockQ,0.103
8FJE_1,global,tm_score,0.83003
8FJF_1,global,tm_score,0.97889
8FJF_1,poly:A,tm_score,0.97889
8FK3_1,poly:A||poly:B,DockQ,0.88
8FK3_1,global,tm_score,0.99402
8FMB_1,global,tm_score,0.95876
8FMB_1,poly:A,tm_score,0.95876
8FN3_1,global,tm_score,0.96307
8FNX_1,global,tm_score,0.93738
8FNX_1,poly:A,tm_score,0.93738
8FNY_1,global,tm_score,0.95405
8FOG_1,global,tm_score,0.9623
8GMX_1,global,tm_score,0.51059
8GMX_1,poly:A,tm_score,0.51059
8GN3_1,global,tm_score,0.80473
8GN4_1,global,tm_score,0.8411
8GNI_1,global,tm_score,0.50152
8GNN_1,poly:C||poly:D,DockQ,0.545
8GNN_1,global,tm_score,0.99113
8GOI_1,poly:A||poly:B,DockQ,0.705
8GOI_1,poly:B||poly:C,DockQ,0.692
8GOI_1,poly:B||poly:D,DockQ,0.429
8GOI_1,global,tm_score,0.91082
8GOM_1,poly:C||poly:D,DockQ,0.554
8GOM_1,poly:C||poly:E,DockQ,0.549
8GOM_1,global,tm_score,0.93868
8GON_1,poly:A||poly:C,DockQ,0.952
8GON_1,poly:C||poly:D,DockQ,0.58
8GON_1,poly:C||poly:E,DockQ,0.528
8GON_1,global,tm_score,0.93351
8GQV_1,poly:A||poly:C,DockQ,0.834
8GQV_1,global,tm_score,0.9754
8GQW_1,poly:A||poly:C,DockQ,0.795
8GQW_1,global,tm_score,0.97314
8GR2_1,global,tm_score,0.96734
8GR2_1,poly:A,tm_score,0.96734
8GR5_1,global,tm_score,0.96865
8GR5_1,poly:A,tm_score,0.96865
8GRJ_1,global,tm_score,0.99265
8GSM_1,global,tm_score,0.97701
8GSR_1,global,tm_score,0.98902
8GSR_1,poly:A,tm_score,0.98139
8GSX_1,global,tm_score,0.61312
8GSX_1,poly:A,tm_score,0.61312
8GT0_1,poly:A||poly:B,DockQ,0.684
8GT0_1,global,tm_score,0.94465
8GT7_1,poly:C||poly:E,DockQ,0.036
8GT7_1,poly:C||poly:F,DockQ,0.004
8GT7_1,global,tm_score,0.55028
8GTH_1,global,tm_score,0.96658
8GTJ_1,poly:A||poly:B,DockQ,0.231
8GTJ_1,global,tm_score,0.79842
8GU0_1,poly:A||poly:B,DockQ,0.006
8GU0_1,global,tm_score,0.49778
8GUO_1,poly:A||poly:B,DockQ,0.194
8GUO_1,global,tm_score,0.85103
8GVD_1,poly:A||poly:B,DockQ,0.343
8GVD_1,global,tm_score,0.92072
8GVL_1,poly:A||poly:B,DockQ,0.005
8GVL_1,global,tm_score,0.48631
8GVL_1,poly:A,tm_score,0.96389
8GW4_1,poly:A||poly:C,DockQ,0.664
8GW4_1,global,tm_score,0.98837
8GW8_1,global,tm_score,0.95161
8GWH_1,global,tm_score,0.96702
8GWJ_1,poly:A||poly:D,DockQ,0.136
8GWJ_1,global,tm_score,0.97452
8GWR_1,global,tm_score,0.88821
8GWS_1,poly:A||poly:D,DockQ,0.164
8GWS_1,global,tm_score,0.97186
8GXB_1,global,tm_score,0.25597
8GXE_1,poly:A||poly:B,DockQ,0.024
8GXE_1,global,tm_score,0.57925
8GY0_1,global,tm_score,0.93398
8GY0_1,poly:A,tm_score,0.93971
8GYE_1,global,tm_score,0.7837
8GZ0_1,poly:A||poly:B,DockQ,0.041
8GZ0_1,global,tm_score,0.61294
8GZ3_1,global,tm_score,0.75674
8GZC_1,global,tm_score,0.97487
8GZP_1,global,tm_score,0.75443
8GZV_1,global,tm_score,0.82947
8H0L_1,global,tm_score,0.91912
8H0N_1,poly:A||poly:B,DockQ,0.69
8H0N_1,global,tm_score,0.96248
8H0S_1,global,tm_score,0.99008
8H17_1,global,tm_score,0.98199
8H1I_1,poly:A||poly:B,DockQ,0.094
8H1I_1,global,tm_score,0.43547
8H1I_1,poly:A,tm_score,0.55425
8H1J_1,global,tm_score,0.9158
8H1R_1,global,tm_score,0.95918
8H24_1,global,tm_score,0.98702
8H2J_1,global,tm_score,0.16729
8H3I_1,global,tm_score,0.96131
8H3I_1,poly:A,tm_score,0.96131
8H4P_1,global,tm_score,0.9398
8H4P_1,poly:A,tm_score,0.92678
8H58_1,poly:A||poly:B,DockQ,0.638
8H58_1,global,tm_score,0.55174
8H5D_1,global,tm_score,0.93849
8H5D_1,poly:A,tm_score,0.93849
8H62_1,poly:A||poly:B,DockQ,0.809
8H62_1,global,tm_score,0.95919
8H6R_1,global,tm_score,0.92636
8H6R_1,poly:A,tm_score,0.92636
8H6S_1,global,tm_score,0.76501
8H70_1,global,tm_score,0.97155
8H70_1,poly:A,tm_score,0.97155
8H72_1,poly:A||poly:B,DockQ,0.008
8H72_1,global,tm_score,0.50776
8H79_1,global,tm_score,0.32939
8H7A_1,global,tm_score,0.49632
8H7J_1,global,tm_score,0.90497
8H7P_1,poly:A||poly:B,DockQ,0.481
8H7P_1,global,tm_score,0.97916
8H86_1,global,tm_score,0.32042
8H9H_1,global,tm_score,0.69062
8HAR_1,global,tm_score,0.98941
8HAV_1,poly:A||poly:B,DockQ,0.017
8HAV_1,global,tm_score,0.59697
8HBV_1,poly:A||poly:B,DockQ,0.006
8HBV_1,global,tm_score,0.6252
8HBV_1,poly:A,tm_score,0.87137
8HC0_1,global,tm_score,0.95274
8HC6_1,global,tm_score,0.46546
8HC7_1,global,tm_score,0.52371
8HCK_1,global,tm_score,0.4866
8HCU_1,poly:B||poly:C,DockQ,0.571
8HCU_1,global,tm_score,0.54522
8HCZ_1,global,tm_score,0.98908
8HCZ_1,poly:A,tm_score,0.98908
8HD2_1,global,tm_score,0.98318
8HDD_1,poly:A||poly:B,DockQ,0.812
8HDD_1,poly:A||poly:C,DockQ,0.814
8HDD_1,poly:B||poly:C,DockQ,0.761
8HDD_1,global,tm_score,0.98864
8HE1_1,global,tm_score,0.99264
8HE1_1,poly:A,tm_score,0.99264
8HEH_1,global,tm_score,0.99134
8HF2_1,poly:A||poly:B,DockQ,0.015
8HF2_1,global,tm_score,0.36089
8HF2_1,poly:A,tm_score,0.68402
8HFC_1,poly:A||poly:B,DockQ,0.717
8HFC_1,global,tm_score,0.96294
8HG9_1,poly:A||poly:B,DockQ,0.004
8HG9_1,global,tm_score,0.49408
8HGI_1,global,tm_score,0.64762
8HHD_1,poly:A||poly:C,DockQ,0.011
8HHD_1,global,tm_score,0.42116
8HIG_1,global,tm_score,0.60954
8HIO_1,global,tm_score,0.80211
8HIT_1,poly:B||poly:C,DockQ,0.071
8HIT_1,global,tm_score,0.71163
8HJA_1,global,tm_score,0.75676
8HJA_1,poly:A,tm_score,0.67924
8HML_1,global,tm_score,0.56695
8HMM_1,global,tm_score,0.99305
8HN2_1,poly:A||poly:B,DockQ,0.019
8HN2_1,global,tm_score,0.46312
8HN9_1,poly:B||poly:C,DockQ,0.058
8HN9_1,global,tm_score,0.59631
8HNB_1,global,tm_score,0.80521
8HNB_1,poly:A,tm_score,0.80521
8HNQ_1,global,tm_score,0.98041
8HNW_1,global,tm_score,0.82913
8HPJ_1,poly:A||poly:B,DockQ,0.081
8HPJ_1,global,tm_score,0.74825
8HQT_1,poly:A||poly:B,DockQ,0.759
8HQT_1,global,tm_score,0.99201
8HQV_1,poly:A||poly:B,DockQ,0.588
8HQV_1,global,tm_score,0.98735
8HSM_1,poly:A||poly:C,DockQ,0.916
8HSM_1,global,tm_score,0.98965
8HTI_1,global,tm_score,0.93929
8HTT_1,global,tm_score,0.94341
8HUD_1,global,tm_score,0.80443
8HUJ_1,global,tm_score,0.95123
8HVB_1,global,tm_score,0.98206
8HYK_1,global,tm_score,0.94538
8HYK_1,poly:A,tm_score,0.94538
8HZZ_1,global,tm_score,0.97824
8HZZ_1,poly:A,tm_score,0.97824
7QR3_1,global,tm_score,0.49556
7QR4_1,global,tm_score,0.49373
